id_recebimento_raw,id_transacao_raw,data_recebimento,valor_recebido,metodo_recebimento,comprovante,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
11324,2744,Oct 24 2024,2293,PIX,RECB-5E33F775D56,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11324,b0cf0825dfcb9d1debd50169236695d128d9953482d73b46e375659201a50e91
11325,26006,2025/02/11,876,TED,RECB-2D54C542B1A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11325,d1e0975e4dd8844b708a162bd10665e7283b448a95eb3a61b8a416c76b1489a4
11326,18103,Apr 22 2025,"R$ 5.063,10",TED,RECB-16283124308,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11326,8e9ce52eb48bd85963f291e462988c7fbca998d5d3d5a441d877f510eee245a6
11327,17590,2024-09-15,"R$1349,33",BOLETO,RECB-575B5E2AD6D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11327,01d9070336ad854e917763cd590c7512fe3eb5c36b2cf3ee69a0d57e38e4b149
11328,21569,07-15-2025,2478.00, TRANSFERENCIA ,RECB-A3DC4A5003C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11328,64bdae1f5f97406a9387c5dccb1f41eddf1c0803b06431d86c52c0e0cf5176eb
11329,1368,2024-02-13,"3.531,52",BOLETO,RECB-38A86DFE721,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11329,b1ea4e5a120739ba1ed685edffe150a25d5b58da690834e3ba7906a90d1829d6
11330,5856,2025-11-26,3866,TED,RECB-ED622CDD7BE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11330,76ac5553768959f015c00cfdd03f7c4d859de1f4073eac90e0db412b96a8a10d
11331,1196,Jun 21 2025,2.460,BOLETO,RECB-DBCF87DEA18,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11331,c45e17b663720f11c4f6e45d96be5a74309fab727890f00b7f754ac42af72c62
11332,37579,13-10-2025,"1.295,53",BOLETO,RECB-13DDF112A32,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11332,9777280b0899fd85f7495066cf50d4e9a0003f6d199f90b25f054c3e0ffbcddb
11333,10753,2025-06-17,"R$1292,50",TED,RECB-E123BAD4C8A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11333,8d17ae227c1ab4d7c1998ea33bb85a91090a954f88bcedb78e1d709dd0e8c6f4
11334,30904,2025-01-24,2,TED,RECB-B7127B5CC01,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11334,6db230e0284d28208916ec8571cb4ee1306211f6403aa192807ef51dfbf437f4
11335,7607,07-18-2025,"R$ 1,87",Pix,RECB-C81449EF3FD,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11335,9b8c1ae8549e0bc27b89cbee2d4f110d9fa912c537329af05a4bc022a100e20e
11336,12939,2024-05-12,"R$3943,93",TRANSFERENCIA,RECB-A60AD7593C2,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11336,51864adef7652dea1e95b38a4d022d7fd412f306425970cd83a6f2053bdcaff5
11337,25125,25-07-2025,4,PIX,RECB-48FEA06BE12,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11337,43420902a6bdf0bf697b67478ef651b09c12be72ad63036ed003083e7f0cafcb
11338,9130,19/09/25,2206,Transferencia,RECB-AFF98CBA268,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11338,853f450da3e4ac46589545669ce7f434151dd2ad5c123c80e54878aee6b85bca
11339,9152,08-15-2025,5974,BOLETO,RECB-EC5B3FC08AD,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11339,0f95ae07392942db5a2de9dacda0aa36a213e84a57d49f23290448f685143cb9
11340,14010,06-12-2024,"R$ 4.131,17",boleto,RECB-40DB43A0836,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11340,21043908cd31ab6a52046b7d6a9b340efa9517a8f710443132529b2b4a01326a
11341,19157,2025/09/15,1130,PIX,RECB-61536A7223E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11341,3a438b590ffd9c81057e6d285354edf2a2b5951e562efa6fe10785ff385d1aa0
11342,9925,05-15-2024,"3.357,92",PIX,RECB-639FCC95391,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11342,fcd64ea05ad579a814a5d6abb4b5bcfccd7ea0bf27a09630b671fe86a7c72274
11343,8135,06-13-2024,"4.616,34",TRANSFERENCIA,RECB-30E33655852,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11343,5d30361c3334ba74ad1660fc1cbcaa27cc5e06c0406a7c04d17ca8f8b929dbc5
11344,23971,Feb 12 2025,"R$ 12.101,00",pix,RECB-CEA0F25E54B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11344,e0b6bf9b41e5f6527caf9135bdb32046be2aa60a2f358114bf1687969ffd39da
11345,13730,2024-11-17,1728,PIX,RECB-6348B1E459C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11345,f44ba1d3f9ec68d6d61a54f91657848117b30827d6ef2ac2479e2e176fa20fff
11346,8483,11-10-2024,"2,61", BOLETO ,RECB-366217AA74C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11346,5040ad95a77e5ef50d176f66c8c113864c2a73aa342cb9f1c0657a7345735fd2
11347,31731,11/11/25,"2.114,49",PIX,RECB-878BBE97205,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11347,ee703d44993dadf29f74db97f9ee428bcff96858dc292f5345003d78436c5fab
11348,13878,15-09-2024,"R$ 2.084,40",TED,RECB-AEDB4D7E755,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11348,025e92d037caa5ec5075d5bfa691d050907bee7ad0a133d60ae26ad236014cea
11349,8561,15/02/25,"R$2985,70",TRANSFERENCIA,RECB-CE174D99F8C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11349,6e01465192dd667b9fc8138d1d73f2ffb8b05cd59bd7a567d142be2618f0b087
11350,23844,12-04-2025,"R$ 4.137,07",TRANSFERENCIA,RECB-4BD239FCC4C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11350,58707a6d1ca9eb04cb29fbd4456839705597d841c709baa6752d62584d809eda
11351,38679,2024/11/12,1782.46,PIX,RECB-170DD35E916,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11351,324a4306a1c63451e594f7b6c4dbb3e8940406f3c4becd82fc5b8647c00405d9
11352,30768,May 20 2024,"R$ 965,00",PIX,RECB-34D2E5DFD4E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11352,2718bdc5770950c5a0199ff830457a8b7650f07048a0f9f9658b747e86129c24
11353,2883,2025/05/10,"R$2748,88",PIX,RECB-006E5441926,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11353,540b4010ed39e9d9c0d12e41c51ea902a73984e5adad0dc76835e4222c3a3811
11354,7961,2024-09-05,"5.109,57",Pix,RECB-7A72D2FC53D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11354,34e8a56112937c2f6b5b42c68f9bfe378f855608f11824ffd4c8414c78ef9e33
11355,22508,2025/08/05,3.333,BOLETO,RECB-63CCDB5402C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11355,6db59b29717431c120dbdd3afc28b6099a42f5bf2221edaafca79740312d72fe
11356,36123,2024-09-25,"R$ 8.348,58",BOLETO,RECB-2D5396C895B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11356,bcc1e5cc5f3212225ab5e99563dbc49b5bfe7700d194b28b5109c74de5309dca
11357,31487,18/06/2024,5783.92,BOLETO,RECB-88A542935FB,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11357,f0b121f08154633001a8076508ed174097645d014dabe2014b5af77991045ac2
11358,31008,2024/12/02,1.370,BOLETO,RECB-1BFA9246147,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11358,e029706b3dac88c8e40390ca70eda87511d62ec3fb226252058b141f63bc1d9b
11359,26194,21/03/2024,"R$2226,19",TRANSFERENCIA,RECB-01053323745,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11359,193ffcf39c934048dde21cd6adf55974cccac8b4d3e8cb0ac6ce37817a6c4cac
11360,29292,09-14-2025,"7.001,00",Pix,RECB-685F3D02E13,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11360,04ac829de4f3693aa079af700daf03cbadbbc77930bfc4dc80651ef53ed63207
11361,4754,18/03/25,3, PIX ,RECB-79DD775BDBA,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11361,05516106af433efbb817f0f36bd6f6a798dbaf7fe2cd2c15c45d1978e8314eef
11362,36947,24-08-2024,"R$ 4.257,00",PIX,RECB-43CA69A81F0,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11362,ae74f5c3ec4a23fcce129388e6d8df845fe7d44304b7874f4313bae8143c4de0
11363,492,08/10/25,"4.364,00",BOLETO,RECB-DF9374F7647,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11363,ca697cb049df5dbe70ce8f5bd83f7fee0c6998cf4ca97f8ab119e79ddb4cecca
11364,35897,2025-07-16,"356,48",PIX,RECB-109974F2FFF,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11364,1284ffb49fecbbf633167bb443ea0f901b5888d1a6793be270b8b9f28f090f5a
11365,155,2024-02-17,"R$2678,02",ted,RECB-016C08DF04A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11365,03c371052e75c0b41ee8bb604cc7cddb33e0200fdac175d7416bff3d5ed896ad
11366,22149,17/07/2025,1.860,BOLETO,RECB-35290FEB039,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11366,a55aaeac6f35cba873cd677f06df949274b4c9acb73722012616f6264a529229
11367,12246,18/09/2025,8878.62,TED,RECB-56D9BB2115B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11367,21b8cb96a94f0285d0915667cd7902f4631b92b4cf8013d8217fd21d57bc87c7
11368,27704,27/06/24,"R$ 2.593,09",BOLETO,RECB-A3135B2C2BC,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11368,ac0172dece38df2e6a542401bc8b870211839348e65af7b50924728c6769b14b
11369,314,Apr 20 2025,2007,PIX,RECB-91A3EC2D29F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11369,1f7eae72f8c27842f1edb09fc44b7bd15a8c4db845e51d6929b39f399655c190
11370,32416,2025/12/27,"1.861,97",BOLETO,RECB-14F33F2D8E3,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11370,2ff41e472891845092076cff3efcd1119dc48bd55ba4faab1d531e32823af95f
11371,20562,Jun 09 2025,1084.57,BOLETO,RECB-4F9DE64DC06,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11371,49e296daa4e0cc1733465a54cde058b0042ce84ea4ddc5594e5520c875541860
11372,15877,07/11/24,"2.759,72",PIX,RECB-03D19E25F51,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11372,f02442a7cc58f5e2cf7df5d923245d6cca1257c39b1de0888725238b93e32d6c
11373,14,2024-11-05,4,BOLETO,RECB-55439B42B88,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11373,c79b0e017b13667ef102093625e0c2b7ee74680f135dfe2a44b12baf14bea0f9
11374,3306,18-10-2025,"R$4258,98",BOLETO,RECB-14582870D95,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11374,65846a922e0d8c90045be27723a2f347cc2c2eb8a01a8803eb6af64b11c6b20b
11375,31322,Oct 22 2024,1801,TED,RECB-E193E6995A5,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11375,29cfc9a45cdad7873928da2ace607eb54d936bc917e8a0d539c6c96f5c9c285c
11376,6087,10/02/25,3.808,PIX,RECB-650EFD192E4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11376,7ca0616c455e8193005da2d22c30d8f64a81e6f95eb4ce5152535acd4172a366
11377,4614,2025/02/22,2.015,TRANSFERENCIA,RECB-1ACA52D963E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11377,610ef91a7db62750801d1bda56de0a2e3dca35d79aca69e205421a02a9c2c7e0
11378,15204,12-25-2025,"R$4106,12",BOLETO,RECB-4DC7FC92E83,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11378,c209a100c35e90b0dc4947250876142876f9c7579fd01ccc26672b07afb76c11
11379,2245,2024-03-07,"R$3417,00",BOLETO,RECB-BFB7CBA7157,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11379,3167bd84007f79362c2e69d278be8bc998f71cafc1c235cc0da2f0f8bd6191cd
11380,5835,20/09/2025,"R$3157,85",TED,RECB-3A9580B60F9,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11380,e615388f7323e8e0e875af046326dbc30811c53878818470b2624fc577d1da0f
11381,9101,2025/05/16,2489.95,BOLETO,RECB-FB431BE2DFE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11381,3f2ac6eea2f0d01a463e053fd8bfc25fa2c0281ab0ac02e5a7bc93f2006227b0
11382,22811,21/05/25,"R$ 5.482,74",BOLETO,RECB-9B42A05D1A7,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11382,87041d1710d48d94db57110d0a723f643668deed22cc46d2b0e7391c1f948f9b
11383,18900,2025-10-10,"2.120,59",boleto,RECB-64AB6AF9D67,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11383,4d3e3b0072636210e159d3fd1d4d2275f3e47a4a4d69f42a4a995b0aca866e51
11384,17181,2025/05/24,"R$ 3.272,27",PIX,RECB-0B86DDDEB6A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11384,da8ae892740da69b781c53a3ca15e81c0b98f5140403a6412d5b9b964d9d4041
11385,2261,May 27 2024,"R$3574,08",TED,RECB-8A4F87B791D,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11385,63365e37a694868f75f2c15859d9ca89636a0d400aa3310d4646a92a23370ac4
11386,21048,15/01/25,"2.704,00",TRANSFERENCIA,RECB-E222A6449D2,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11386,fce3e8cf9f72d8c6ffc7b8e917b3e6911d23d07f1012123550dbeafc47044264
11387,12123,13/07/24,"8.190,69",TED,RECB-EE504F59C9F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11387,7d4410a92a0a8fdc4479a5d779f3aa99dda29776429da5c54cd2a9c7ec340ba4
11388,20533,May 12 2025,1289, BOLETO ,RECB-83009210EA9,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11388,f691adf40ddd90898cacadde07d60848e5282c371097117f1f2fbb76d8f22acf
11389,38390,07-23-2025,"R$2467,66",boleto,RECB-B63C71E7991,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11389,280bb73f1f0634f5b803e6e3ed0de603f1a3dd87e1497a6214427da4b8e84c4e
11390,122,19-11-2025,"R$ 4,32",pix,RECB-3358FB7A04E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11390,bc53f80e3afb05455587a94df6a306b1b23a0090f6cf4015ee11ca96c3089a4d
11391,31751,24/02/24,"R$1,30",PIX,RECB-A1CEC795472,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11391,a67aac84dfa96ed4cba99071e986ba7003cd3c2b2cfb655e3e7ffe68532f8be4
11392,29620,2024/11/18,"R$3939,00", TED ,RECB-B990A138CC6,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11392,12126ef216c6822e50ee9ec716a4fd18e0e9aa65433f4098e8c63bbbd9bf28b8
11393,610,01-31-2025,"2,81",PIX,RECB-4E768EECD75,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11393,8c0b370431e4ec16cf3f8e6af9933460f6aad93ad315d4855471ab11d314d01a
11394,30529,08/05/2025,"R$ 5.843,42",PIX,RECB-80F96B9CF22,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11394,7baf25f65b0aae27b29a32bd504b4db3e993c3986c43affeff8848169d47a976
11395,31665,2025-04-17,"2.171,00",TED,RECB-5F528FA88E6,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11395,6f752aa2222d978ec5c492e6900f86ec4bdbfc29ce4616bd3ef90d2534408e24
11396,29124,21/08/25,4,BOLETO,RECB-F0F22D910A4,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11396,c33738014fc38bcf06a7b7076b8df18aba31c26961edc93e847abdd53d9ac9c2
11397,27108,2025/05/12,1.617,PIX,RECB-78A1D473AEE,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11397,77749904641658cf49de79b179c0fb39fc07ee37cc9cb634519eb657b74a856a
11398,16360,2025/06/12,"2.395,09",PIX,RECB-DCA3C4EAECA,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11398,05e97030da3adbd2157b3af2a520978879f4e981db032567871b6383005e3cb5
11399,36859,20/11/25,6.529,ted,RECB-B33B6706B3E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11399,784b79f12e2e740490117632bd1f2bbe22b6278c5450546ec2263d138c59f389
11400,26464,Jun 06 2024,1149.93,TRANSFERENCIA,RECB-DE29315320C,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11400,3af005c4511680a13f7831e2a29ee841a97c55f1f3e0091c0428718f34d4904a
11401,20376,Jan 16 2025,1.637,BOLETO,RECB-0715C45B19B,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11401,3c2f74818762c77a3294149559ce0bccc6a1bf814ea8c484c2f0eefa84c9c9d5
11402,5746,Feb 06 2025,2.828,BOLETO,RECB-90F6B958E9A,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11402,6277c6fec5d786395c6334bb8045a60ecf3787f0d630f86f95ef87d0f7cde7fd
11403,25005,07/01/2025,4,ted,RECB-9CCC6F88721,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11403,583c54dfa48061153f4eff78d6e4b5a8a731996807e4f12163a4b6f4cd3fdcce
11404,15210,12-23-2025,10798, TED ,RECB-4139C035367,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11404,e3133085ffbd2a1c37e028ed1a9d41c852961cf0e1049d80c5901c7f7c2ce232
11405,13256,07/02/2025,"977,00",PIX,RECB-73676FD2641,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11405,48f7528daf06a1d97d288ca6a9b31351942e04385ba71ee1e439311fe1d7926b
11406,24712,13/07/2025,3143.66, BOLETO ,RECB-741189DC73F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11406,6cebf11ed08e27450320c65351549f1c723364dbf954384a35e325f0ff1f7af6
11407,23042,28/07/25,2.196,Ted,RECB-2DD826E3401,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11407,0b9b4fd01e19d36edb9739aa5a09067d34d416d53e8a51ef745f8faafba5a433
11408,25416,2025/08/28,2020,BOLETO,RECB-EA008986020,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11408,248762034ab7d7cd9ab5420a431f35f9c104ca5051ce5326ccae53e365c16455
11409,25783,2025/12/23,2.914,TED,RECB-9D4699B7F54,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11409,3225e0d47ecaa44e92f6a8245770ede64c43444a76214f0acb62a59add72beba
11410,34990,2025-03-12,"R$1438,59",BOLETO,RECB-F87A8EE4D15,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11410,c9654a21cac502ce7cba9e2a0bd6a2957ff44a39e7a449e97d9c06cec07ce080
11411,3000,07-11-2025,2138.20,TED,RECB-12753921BD6,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11411,a1585d827f40b917fcf06b77d1b538069b61eec125951440becffc4d298c2894
11412,15258,21-10-2025,2749,PIX,RECB-446A12C3013,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11412,76cc0c7d14b83c9e3008720d3b87cf13df117d8350ed8ca562ad22c17ffa5311
11413,15508,11-11-2025,"2.439,73",PIX,RECB-E7998FF64E3,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11413,126021a26e958f0605c7bf29a59dde20fd68b8fc3496533dc1108d062bf38199
11414,23680,2025/09/17,3.320,Ted,RECB-CD83386E46F,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11414,746b326b436d4195d59659b612bb824ed998155f07915d7439275803209c8ae4
11415,27839,17/03/25,"R$ 3.140,93",PIX,RECB-E6F1404539E,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11415,7384acea5b3cd207b85f6d6c34f62d6fb362880b4b8a8b5df194fd8f73ae9d6d
11416,38898,2025-09-18,"R$1836,82",TED,RECB-D57CE8BA634,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11416,60a609495786dfa2072cf65b910d112308d0bdc1241b46c63eac5db524c9416c
11417,18025,11-04-2024,2700,PIX,RECB-0E03E140CFD,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11417,a39087c98c9a07a5ac1ee6cc735ec25de02fc35d967a3752b306891b6c3fee03
11418,35926,09-23-2025,"312,34",TED,RECB-9D68703C180,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11418,fc270c63e009a06a593f5028e701dcc60cac03f7cf29c081612caaf2ce8f6fa1
11419,33539,22/08/2024,2303, TRANSFERENCIA ,RECB-ADEBC88DE14,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11419,340032439ca201a4b0da945f699463ffa8e2224c88b1bec2ad23f6753524cd51
11420,15528,20/06/2024,507,PIX,RECB-B7DD64C92F9,83ccf001-4c15-4f44-9c38-0d512efba514,2026-01-10T10:00:00.000Z,ERP_CORPORATIVO,recebimentos,11420,3351aad60c40585785b01a4dfe8ae837b026647c2ad8004af7508081fd4d89f7
