id_pagamento_raw,id_transacao_raw,data_pagamento,valor_pago,metodo_pagamento,comprovante,ingestion_id,ingestion_ts,source_system,source_entity,row_seq,raw_row_hash
13080,35867,2025-05-15,338.23,PIX,COMP-6D875E9CAC75,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13080,fe41f19d27b68527bd1badb3fc2ba016a71ed21a132757c42899cc7d0e38b0de
13081,36199,2025-05-19,7829.61,PIX,COMP-F53AA1A4BC1C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13081,884d5ebe2effb52f2b17497a0e32bbcc8ee846a01263e754e54cfd502328dccf
13082,36203,2025-05-26,8086.05,TED,COMP-88591189C688,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13082,3f15dabd901a83684faa459f8c896079f59953ea6c1977b724cf81d352f8b754
13083,36530,2025-05-23,2155.69,CARTAO,COMP-4DFF3EF75658,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13083,b071e1cc6c6c9502c50d870baa188886c71c2308c63fa617b6032903724235e1
13084,36532,2025-05-20,1814.38,TED,COMP-1F2C1964B84B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13084,0b38de53655017b5c6527dc04b983fdce737ea5c21a137b6176b3a12ce949c5d
13085,36536,2025-05-24,1980.64,CARTAO,COMP-421AC4C01BCF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13085,e0a50917c24388744164e9f0f8529abeb989576b9f3ca3f6efa3a0e586436ae0
13086,36538,2025-05-16,1874.33,TRANSFERENCIA,COMP-3C41D8ECDFE2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13086,87169a357efba5e1c335342cf194ea19c26caf4ae26f01bc37b0e1158782039e
13087,36539,2025-05-19,2139.28,PIX,COMP-8B55977F8BEC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13087,27c29f34b7c35914c9599440dbf2c655e4fab395521b5e22f35f9b6a66c7933d
13088,36541,2025-05-09,1933.53,BOLETO,COMP-E1C42702CDD2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13088,d1723a7c43cf3e1f8506d676b4d32b72d9eec0b3be82664bcbf1285aed8bfe87
13089,36543,2025-05-17,2396.28,BOLETO,COMP-08B0B0DA5EBF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13089,2f0c0828b60eb9f7991ae529a65d0298d80ce82614c8a9aaf1dc30be71b8a980
13090,36546,2025-05-23,2171.98,PIX,COMP-75AB4755BA48,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13090,30125a284205c9a94217a385989950fb3d5c0d7602b9f6896809fe62acb1bd97
13091,36547,2025-05-28,2193.83,TED,COMP-B4C0F76A2961,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13091,62696a3e2cdde7281963cdd5c985e281789f65bb7614dc6dd460aabec48fd5f8
13092,36793,2025-05-09,7386.2,PIX,COMP-453402F2322C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13092,53ab533d0acc6528bfdb0bef56d65c6d3ef22127f16f185436ff72b4e9c68548
13093,36794,2025-05-07,5586.25,TED,COMP-A23C55EE605B,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13093,190729e5016ea5b95ace9f3e2bbdc738e5a53cd5672444bba6fe294c5626ef37
13094,36795,2025-05-14,6668.13,PIX,COMP-8489B5BA4270,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13094,ae508a413c6ed8ca316655e5501d30861a2112f67325dbaedc7d0f5199d38df9
13095,36798,2025-05-21,6888.37,TED,COMP-323E8C7CEF55,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13095,063a8e053ba4045ff406e523c7fee9a3c08572aadedb638edd1725d182e23d4d
13096,37116,2025-05-13,1245.43,PIX,COMP-CD624B8D39A8,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13096,159b93cc23c72c2d54601b4853f30c385526ac1f28d7931af719df02471c45a8
13097,37118,2025-05-21,3647.42,PIX,COMP-E71EBE1D3295,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13097,5db38873e33c6db0c779604c4532ef0de12738238dac566a07e1903c6b53b3bb
13098,37119,2025-05-17,1076.17,TED,COMP-DC6ACB651D09,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13098,5336f72ff2712ff5b7edff7de4c76ced1423314ab5ad90fff418bb223ab167be
13099,37120,2025-05-09,1114.05,BOLETO,COMP-BF2246BF2B5E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13099,cd040400125537a9003efa329561e15f8ed75caf0b6770753ae83a8382f2a5b9
13100,37123,2025-05-23,987.2,TRANSFERENCIA,COMP-D9501326CC73,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13100,663425b261e818c25f5dbcc86940ac5b357ac9035bc7c680f0bf532e9b3c09e4
13101,37124,2025-05-18,1209.36,CARTAO,COMP-B8942F5002EB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13101,2eb5ab5927d3644444a28f769f9228eb2ea7adc11483996b0faa054650d040f8
13102,37125,2025-05-11,1031.59,TED,COMP-E46884C13422,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13102,da57e0b8c9c11defeea100294abe0af9b6927b0b27aeaf41485c0439111023e9
13103,37129,2025-05-13,1180.0,BOLETO,COMP-C08E58D6F076,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13103,f649fd825f44e0b15677aabac0800dad664df190a58e7e6cf69575c02842146a
13104,37297,2025-05-22,7722.93,BOLETO,COMP-5CBAF8A0B41E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13104,5afa5a07d037c7dab88fb0df6fdc1d26441ba909a173b4e80ce97a56341f5109
13105,37299,2025-05-24,10578.74,PIX,COMP-54EF4DDC21FF,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13105,ddae9c9cc136078ad34285f8d0d1dbe84cb3573ca72c04572a4f88b89034ae66
13106,37300,2025-05-27,8352.94,TED,COMP-031D9EB7A345,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13106,a46c313a415342a9e4bab053d0390d56df41dcd4231fb809f6b889358ee544ee
13107,37379,2025-05-22,4107.75,PIX,COMP-0EA05DD707A3,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13107,2a1b05239788582a0ec845a473dc3e32a2c3277992c297eb07ffc806ab8380b2
13108,37383,2025-05-24,4428.43,BOLETO,COMP-137259CD24E6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13108,ce2e5472905888d4864ebba2c5af1a1374d18fc404e0d7403b56ca5397694b0f
13109,37386,2025-05-28,3893.17,BOLETO,COMP-3000BF5B641A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13109,20ad081e56a560b66e250fbf74673e95c6143f827264f13032e816040dbd07a2
13110,37389,2025-05-19,4459.2,TED,COMP-A0FE8FB68D7A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13110,d7bd3265f73eeda278cf71e889d89654ad34252d372fd6af9cfe41cec10b78cd
13111,37501,2025-05-22,1316.63,TRANSFERENCIA,COMP-37C6B4784239,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13111,9c2384209951cb4a1e0afcaa53265c7d769a47f938b4c24da8424b838011f5c1
13112,37502,2025-05-22,1324.0,PIX,COMP-23C4C5D765C9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13112,772f4beef329dc7897d3b064db95693b9a0d63fdd4898213e1a1d0e9fbeeb8ce
13113,37505,2025-05-06,1260.53,TRANSFERENCIA,COMP-1A034202AE2D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13113,20978742e5e581991ebef9f49a6e29f0378f7d8bc5b1f8fc7d24e161ac90b558
13114,37506,2025-05-06,219.59,TED,COMP-EEF59B31C31E,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13114,a3d475de14fd9d2597bf34a1ae4d754f216618279a1d5d3792a2e118766deb1d
13115,37511,2025-05-15,1156.95,TRANSFERENCIA,COMP-DACF45ED3EFE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13115,e617be77f151ddc93a2a72de488a7ec04f476f363f3d003c06a40888e88652e6
13116,37512,2025-05-15,1301.71,PIX,COMP-AC5F05AB284C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13116,bf9a7e3c7b73aa82d6701e3ae199d546b1ca889c43455864fb3e720c2d17ca2e
13117,37514,2025-05-23,1231.98,PIX,COMP-F7DA2A9A0378,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13117,eb662397dcda3c378bb41eea773cf42430ab0efb5c5465a05f402b251b666a4f
13118,37516,2025-05-15,1058.52,PIX,COMP-2FD8ACB7B15A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13118,faeb671955e8f9f028a3d235559a0fe5aef3f4965ddaf1aeb0afe7bebc4de855
13119,37517,2025-05-23,1429.25,CARTAO,COMP-A07825FC597C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13119,00b172916683227a88ae7d9fbc56f128a70b2b5bc9610e61427a01d9bf23f77e
13120,37743,2025-06-01,1265.42,BOLETO,COMP-277DEEFCB992,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13120,e51b0fa2b1f630f9af6f55c0b5ca5bdc16e3915ab94a1f834c15141013e97e23
13121,37747,2025-05-28,1411.62,PIX,COMP-1AEC8195D5AA,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13121,96bfc3d3639110c7bee8b7bd2730974c4f2675d2cf2dd69e5b75b80acd9aec49
13122,37750,2025-05-16,1251.84,TRANSFERENCIA,COMP-C97BF119D394,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13122,c33a7e0c612591d47f32adc17beb998bab72ff6f4eda3662a7b81669b1bd7b2a
13123,37754,2025-05-14,1271.15,TED,COMP-87B8F105A7C5,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13123,7f1ad666ab04d22b20ed9f12e1280e27b8fdde176a6fcd074f51925a266af4ed
13124,38131,2025-05-15,1150.76,BOLETO,COMP-5AFE441DAD79,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13124,51296032c3ccdbeb64cb7d6c564822f6811a1ae7c318420019d57bc3eeb4fef2
13125,38136,2025-05-05,1207.59,TED,COMP-3B093423F7CD,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13125,3a9cf5778e065b5344550cb5841654b2fd2265c16847566ec3b7da6b3a1df3c4
13126,38140,2025-05-12,1234.54,TRANSFERENCIA,COMP-08E93D74C9C1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13126,f5319df376d0e6edb60acd82ed5c9974f3d3d07f11d6f689eda6dd72b300a5cd
13127,38141,2025-05-20,1176.49,BOLETO,COMP-D4D5648C4777,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13127,d4105a3211d072379c9c651214e407a015b2e0d140e602b7a75e2a9a8c67e8c0
13128,38367,2025-05-06,4406.81,BOLETO,COMP-F9B0F9125787,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13128,528995431763b67d8146baa50454735e722b3f3cb327b1ddbfa68a802eb43052
13129,38368,2025-05-13,5618.87,TED,COMP-5F60902DEB63,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13129,960899889b21fd92a59e260a25ec9fc8ff821e808a62dc468ada57f35c5d1dcb
13130,38369,2025-05-22,5099.12,TED,COMP-DCD0A919D18C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13130,730822d9389957dfa74ed7cece761e3d6b360383108142006a23517c5db5ec60
13131,38371,2025-05-16,4307.44,CARTAO,COMP-3D2BFA4AB172,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13131,479487acbe392eb8c4a464db92b943dec0bfac2abcd39abaa1aafed4077d2688
13132,38379,2025-05-26,4790.65,BOLETO,COMP-CDEBAF585FFE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13132,29a23ca3d7c1b1cc4854dbef04f9e7caa26d87b103a4f698a022fab5acc8067a
13133,38380,2025-05-05,4677.82,TRANSFERENCIA,COMP-1DFF72ACAAD4,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13133,15aacf13ac98570764e8c91f18da63896969020ddddabf4bed60b53eb548e2d7
13134,38381,2025-05-27,4603.67,TED,COMP-135720A47059,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13134,4b82978f6fbd411b5bc8365eb4970a4fd4b39952b07403a8d885efcf5d9f3954
13135,38788,2025-05-03,1788.02,BOLETO,COMP-C29E969D5442,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13135,28d9523f95e3878d72fb8495efed150d2ab14aba3e15fc9e8330767e8e4b01de
13136,38792,2025-05-06,1934.01,BOLETO,COMP-10259BF52063,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13136,5fb1847813af1c766b2bd3d60db992ee31796cd1567e44091493ace192c8b0a7
13137,38795,2025-05-24,1786.69,TRANSFERENCIA,COMP-99070FB5544A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13137,ca0f10ff6dee91df55819a0ef6ba19d75147cb482106abd4b2f8d4d79f9e13f8
13138,39010,2025-05-24,4880.68,TED,COMP-1ECE80C0B1E8,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13138,0759e0d77956c43dc2a2c112abc7c779ac9bc22db51ce9cf850463867010f3da
13139,39011,2025-05-20,6276.91,BOLETO,COMP-B51F35B8EE62,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13139,80ccd16d8e455c80ac555bd8008c2ae4f7f319e7ed660a5f04d0527a4ada8f78
13140,39013,2025-05-11,12606.73,TRANSFERENCIA,COMP-1EC7885758A1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13140,dba2a62778d30eccdc6e91b9c07ad5b82c4a1fbc14b4ab75aed4e0f36f75ca71
13141,39015,2025-05-15,5395.8,BOLETO,COMP-376E9163FE6A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13141,05458ec1df6511dbc4b658dc2c51c489a9c9f5f9f27c9db83c864efcd220ae4c
13142,39018,2025-05-17,1587.38,BOLETO,COMP-56FB67F997EB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13142,4fcec79f97c0474629040741b18170d54034228bd84ed4cde1723802b6f578b1
13143,39129,2025-05-31,2669.88,PIX,COMP-443815C1E5E6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13143,1a2710de2d2bf54af4aee21a1b1115bf13203d32f2b55a9c5597e87054bc9240
13144,39130,2025-05-26,2908.2,PIX,COMP-E60791253E42,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13144,12884491bfbbade0651ed2c2b16e1d1958a5dcf0d15437a4de18268372e491d3
13145,39131,2025-05-15,3648.48,BOLETO,COMP-EEF5D35976D9,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13145,145be62c53e4dc6932cd909b795719efa70e0f08ecdfeb8a903bb14ae266ae1c
13146,39132,2025-05-19,3551.1,PIX,COMP-EED3248F7216,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13146,5a3a4e68cbba345dbe89a522aea24394c870922924c8a3cf50c59d20aa278ffa
13147,39134,2025-05-07,3368.85,PIX,COMP-2B7C7C20A5A2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13147,560c839fb37dc054f185ffb3c56f2cbff1e81756e2f30050069556848e42bbe9
13148,39139,2025-05-11,3156.29,TED,COMP-991A33073E0C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13148,1ba1a34217663748527ed80d4de970f688f64312665a7ff88807369b5786d497
13149,39143,2025-05-25,2927.98,TED,COMP-521F002F08B1,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13149,17c1770e2dad07ed7e7cfec7b264a69909cc441d62feed79c76a94739e10f569
13150,39284,2025-05-16,2300.54,TRANSFERENCIA,COMP-13EA0A380922,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13150,a62c3112c7e9f9fd12e17ebccb99470649c870000effc18fb9d4c0d79a8ed3d0
13151,39287,2025-05-11,2293.14,TED,COMP-C585F8CA0364,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13151,6bef9531b61d2c0684811cdd48c5c0d7f26ceb7145709dc1a4328e9069fce5af
13152,39506,2025-05-16,12270.4,TED,COMP-207A6B7BE805,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13152,4b1ddad57be90a4dc70d5a0d0699cebbfbfb5544c48912d0c4189a94363f7734
13153,39507,2025-05-07,11321.38,PIX,COMP-70CDB473B374,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13153,51358a0063ca0a6bab0db0487d9d02c7ae9b3517599e43f76bfc8c1219fbcd0d
13154,39769,2025-05-24,2352.13,BOLETO,COMP-ADB31C505C5A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13154,c63d2afe98f80cbfaf473afabe904b6a488db1ad0887725cd18e0a3b00d69c71
13155,39771,2025-05-15,3129.09,PIX,COMP-D321E5546B32,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13155,f0de45b19dbefbcf0b4481f88bd16921f084b2f1a78e98e0b882a3ab4b0504be
13156,39773,2025-05-13,2341.75,PIX,COMP-F5CE852796FD,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13156,e264101135d07608b7ccc2d6d314deb03d9f3d3b78b376e284e203b98a66b2a8
13157,39776,2025-05-23,2665.39,TRANSFERENCIA,COMP-202C81D1C07C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13157,6e4f91c197cb1252f01f551a411d8d5ab9b2e1df9f458f2c5f89b7be172ac298
13158,77,2025-06-17,4515.37,PIX,COMP-5FA0F2FFBFAB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13158,97efdc171ac975c928ed779f7accd138dbda2fa83fddd5ff9e5ee9094047126c
13159,80,2025-06-17,4206.53,TRANSFERENCIA,COMP-AC6CA63B09DE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13159,a7f9bdbbc4552825b67f960b4c859fdfd48e614b11c428604caab0ad4b339ce7
13160,336,2025-06-14,1942.12,CARTAO,COMP-066BFBA8D49A,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13160,239157384c3fd27ae259802a5eb564ae7560aa47f22a576bb454c25ab5002936
13161,337,2025-06-13,2202.17,BOLETO,COMP-06C7E846045C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13161,8b78b70cfadc70fa96ffa4f0aff9425c1477cee77e5b908f1670508141b4f997
13162,341,2025-06-10,2785.26,BOLETO,COMP-8160496FDAD2,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13162,076a2cdf106b3d176a40c741e36f66cbb6b2062455195a971679f1a781fbcae3
13163,342,2025-06-24,2193.83,BOLETO,COMP-F496F6B458EC,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13163,8bcb62b06b84ed88a9c42c77861a3bee3f2cabbfcd6098d021e68a818fc83053
13164,343,2025-06-23,2155.69,TED,COMP-5E6082CBD4AB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13164,ed5b89050426d3c8df6dbaf2a29fe0d0e1e11dab98bc713e20f429ea3888573b
13165,344,2025-06-19,2331.93,PIX,COMP-627C460415EE,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13165,0b845538ad90c65948129b214fc075fc2c53879b4eff4312d2103a5ecb5869fd
13166,465,2025-06-13,4193.62,CARTAO,COMP-6BD118055320,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13166,ce3f8fbeec814ba5af8a0637820c0d73046063a6059fce701ace3fe3ca539dab
13167,466,2025-06-12,4175.69,TRANSFERENCIA,COMP-96DE841B9DB6,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13167,a7c27f24637beec4339e209efc5db89058526ff75e2413e3651300a383b28ce7
13168,469,2025-06-11,4461.13,TRANSFERENCIA,COMP-2CAB2CBEBDEB,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13168,620986cc3647367123aab3373fdd05037a4f2c88aba152e4d91fd7a03cd955fc
13169,694,2025-07-04,3455.9,TED,COMP-BB52FD3A1A22,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13169,47b54596024c10997f9acb62aa59ba4fc3ee8752a6edf12233f142f8b4945912
13170,695,2025-06-25,3252.56,TRANSFERENCIA,COMP-2C19202B035C,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13170,b3f83d5bcb72e090c627eeb849dd065dab9d1611032f0baa24e975b0bbaa7fae
13171,696,2025-06-16,1882.76,BOLETO,COMP-CB173B9B4B8D,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13171,46014291eef262f898b02f5f502249fb9d6c996a68fdbffbc89978799e1887a9
13172,697,2025-06-20,3413.31,TRANSFERENCIA,COMP-DFF42F88CCE7,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13172,e5f4612fbf53f2f5d4315acd41ed69d897f4c43de1008e77a773325bcf26b150
13173,700,2025-06-24,3286.94,PIX,COMP-8A802FDCBCD7,10bc98d1-da48-4750-9c17-bbdb1c75d6e2,2026-01-10T09:30:00.000Z,ERP_CORPORATIVO,pagamentos,13173,6719191da86dae441e9246107d3eb2be6df0c4e22301a49866958cf11f30268e
